state,suburb,postcode,latitude,longitude
NSW,Howlong,2643,-35.98167,146.63444
NSW,Hoxton Park,2171,-33.93167,150.85111
NSW,Humula,2652,-35.48167,147.75111
NSW,Hunters Hill,2110,-33.84,151.15111
NSW,Hunterview,2330,-32.54417,151.18028
NSW,Huntingdon,2446,-31.465,152.66778
NSW,Huntingwood,2148,-33.79833,150.88444
NSW,Huntley,2530,-33.36889,149.12361
NSW,Huntleys Cove,2111,-33.83833,151.1375
NSW,Huntleys Point,2111,-33.83167,151.13444
NSW,Huonbrook,2482,-28.54833,153.38444
NSW,Hurlstone Park,2193,-33.915,151.12611
NSW,Hurstville,2220,-33.965,151.10944
NSW,Hurstville Grove,2220,-33.98167,151.09278
NSW,Huskisson,2540,-35.045,150.65306
NSW,Hyams Beach,2540,-35.11528,150.68444
NSW,Hydes Creek,2454,-30.415,152.91778
NSW,Hyland Park,2448,-30.61222,153
NSW,Hyndmans Creek,2446,-31.48167,152.60111
NSW,Ilarwill,2463,-29.48167,153.18444
NSW,Illabo,2590,-34.83167,147.75361
NSW,Illaroo,2540,-34.84528,150.46222
NSW,Iluka,2466,-29.40667,153.35111
NSW,Indi,2642,-36.29139,148.14833
NSW,Ingebirah,2627,-36.615,148.48444
NSW,Ingleburn,2565,-33.99833,150.85111
NSW,Ingleside,2101,-33.665,151.26778
NSW,Innes View,2429,-31.58167,152.38444
NSW,Inverell,2360,-29.78167,151.11778
NSW,Invergordon,2422,-32.04833,151.76778
NSW,Invergowrie,2350,-30.51472,151.51806
NSW,Iron Pot Creek,2474,-28.635,152.86806
NSW,Ironbark,2347,-30.29833,150.80889
NSW,Ironmungy,2630,-36.615,148.91778
NSW,Irvington,2470,-28.865,153.08444
NSW,Isabella,2795,-33.94833,149.66778
NSW,Islington,2296,-32.915,151.73444
NSW,Ivanhoe,2878,-32.89833,144.28444
NSW,Jackadgery,2460,-29.58167,152.55111
NSW,Jacks Creek,2390,-30.49,149.72833
NSW,Jacksons Flat,2469,-28.82694,152.56667
NSW,Jacky Bulbin Flat,2463,-29.29833,153.13444
NSW,Jagumba,2642,-36.04833,148.23444
NSW,Jagungal Wilderness,2642,-36.165,148.40111
NSW,Jamberoo,2533,-34.64833,150.77611
NSW,James Creek,2463,-29.45667,153.24
NSW,Jamisontown,2750,-33.765,150.66778
NSW,Jannali,2226,-34.015,151.06778
NSW,Jaspers Brush,2535,-34.80167,150.6575
NSW,Jaunter,2787,-33.99833,149.90111
NSW,Jellat Jellat,2550,-36.715,149.86778
NSW,Jembaicumbene,2622,-35.515,149.78444
NSW,Jenolan,2790,-33.81639,150.06778
NSW,Jeogla,2350,-30.565,152.11778
NSW,Jerangle,2630,-35.865,149.36778
NSW,Jeremadra,2536,-35.82361,150.15694
NSW,Jeremy,2795,-34.00667,149.53444
NSW,Jerilderie,2716,-35.35944,145.74556
NSW,Jerrabomberra,2619,-35.38306,149.21611
NSW,Jerrara,2533,-34.665,150.81778
NSW,Jerrawa,2582,-34.77861,149.07472
NSW,Jerrawangala,2540,-35.13167,150.46778
NSW,Jerrong,2580,-34.13167,149.84278
NSW,Jerrys Plains,2330,-32.48167,150.90111
NSW,Jerseyville,2431,-30.93167,153.03444
NSW,Jesmond,2299,-32.89833,151.68444
NSW,Jewells,2280,-33.02333,151.69278
NSW,Jews Lagoon,2388,-29.915,149.48444
NSW,Jiggi,2480,-28.68167,153.18444
NSW,Jilliby,2259,-33.24833,151.38444
NSW,Jimaringle,2710,-35.315,144.25111
NSW,Jimenbuen,2630,-36.715,148.83444
NSW,Jindabyne,2627,-36.415,148.61778
NSW,Jinden,2622,-35.88861,149.59028
NSW,Jindera,2642,-35.965,146.88444
NSW,Jingellic,2642,-35.915,147.68444
NSW,Jingera,2622,-35.68167,149.43444
NSW,Joadja,2575,-34.39833,150.21778
NSW,Joes Box,2469,-28.67556,152.59417
NSW,Johns River,2443,-31.73167,152.70111
NSW,Jolly Nose,2445,-31.575,152.78333
NSW,Jones Bridge,2720,-35.37639,148.25417
NSW,Jones Creek,2722,-32.15,148.8
NSW,Jones Island,2430,-31.85833,152.6
NSW,Judds Creek,2795,-33.81667,149.55
NSW,Jugiong,2726,-34.79833,148.35111
NSW,Junction Hill,2460,-29.65,152.93333
NSW,Junction Point,2583,-34.13333,149.34167
NSW,Junee,2663,-34.86778,147.58111
NSW,Junee Reefs,2666,-34.73333,147.61667
NSW,Kahibah,2290,-32.96667,151.7
NSW,Kalang,2454,-30.50694,152.68889
NSW,Kalaru,2550,-36.68333,149.93333
NSW,Kalkite,2627,-36.33333,148.64167
NSW,Kamarah,2665,-34.31667,146.78333
NSW,Kameruka,2550,-36.73333,149.7
NSW,Kanahooka,2530,-34.49333,150.81778
NSW,Kanangra,2787,-33.99306,150.10694
NSW,Kangaloon,2576,-34.54833,150.60111
NSW,Kangaroo Creek,2460,-29.85,152.91667
NSW,Kangaroo Point,2224,-34.00278,151.09528
NSW,Kangaroo Valley,2577,-34.73222,150.45222
NSW,Kangiara,2582,-34.60139,148.79389
NSW,Kangy Angy,2258,-33.325,151.38333
NSW,Kanimbla,2790,-33.64028,150.20639
NSW,Kanoona,2550,-36.73333,149.78333
NSW,Kanwal,2259,-33.26667,151.48333
NSW,Kapooka,2661,-35.15,147.28333
NSW,Kaputar,2390,-30.3,150.01667
NSW,Karaak Flat,2429,-31.93333,152.3
NSW,Karabar,2620,-35.37694,149.22972
NSW,Karangi,2450,-30.25,153.03333
NSW,Kareela,2232,-34.01667,151.08333
NSW,Kariong,2250,-33.44167,151.3
NSW,Kars Springs,2337,-31.89833,150.56778
NSW,Karuah,2324,-32.64306,151.95722
NSW,Katoomba,2780,-33.70833,150.30194
NSW,Kayuga,2333,-32.19833,150.86778
NSW,Kearns,2558,-34.02333,150.80111
NSW,Kearsley,2325,-32.86083,151.39778
NSW,Keepit,2340,-30.87611,150.49833
NSW,Keera,2404,-29.98167,150.76778
NSW,Keerrong,2480,-28.715,153.26778
NSW,Keinbah,2320,-32.74972,151.38444
NSW,Keiraville,2500,-34.40833,150.87222
NSW,Keith Hall,2478,-28.87611,153.53444
NSW,Kellys Plains,2350,-30.565,151.65111
NSW,Kellyville,2155,-33.72889,150.95389
NSW,Kellyville Ridge,2155,-33.7025,150.91861
NSW,Kelso,2795,-33.41861,149.60556
NSW,Kelvin,2380,-30.815,150.35111
NSW,Kembla Grange,2526,-34.465,150.81778
NSW,Kembla Heights,2526,-34.42528,150.81083
NSW,Kemblawarra,2505,-34.49,150.89278
NSW,Kemps Creek,2178,-33.83167,150.78444
NSW,Kempsey,2440,-31.08167,152.83444
NSW,Kempton,2583,-34.28167,149.55111
NSW,Kendall,2439,-31.63222,152.70556
NSW,Kenebri,2396,-30.78167,149.01778
NSW,Kennaicle Creek,2449,-30.54833,152.81778
NSW,Kensington,2033,-33.90667,151.22611
NSW,Kenthurst,2156,-33.68722,150.99
NSW,Kentlyn,2560,-34.09,150.82611
NSW,Kentucky,2354,-30.76083,151.38944
NSW,Kentucky South,2354,-30.79667,151.44444
NSW,Kenyu,2586,-34.13167,148.83444
NSW,Kerewong,2439,-31.63167,152.53444
NSW,Kerrabee,2328,-32.415,150.31778
NSW,Kew,2439,-31.63167,152.71778
NSW,Keybarbin,2460,-29.14833,152.60111
NSW,Khancoban,2642,-36.19833,148.13444
NSW,Khatambuhl,2429,-31.79833,152.01778
NSW,Kia Ora,2422,-31.94833,151.96778
NSW,Kiah,2551,-37.14833,149.85111
NSW,Kialla,2583,-34.54,149.45944
NSW,Kiama,2533,-34.665,150.85111
NSW,Kiama Downs,2533,-34.63167,150.85111
NSW,Kiama Heights,2533,-34.69,150.85111
NSW,Kiandra,2629,-35.88167,148.50111
NSW,Kianga,2546,-36.19833,150.13444
NSW,Kiar,2259,-33.20667,151.44278
NSW,Kielvale,2484,-28.33611,153.44694
NSW,Kikiamah,2594,-34.065,148.13444
NSW,Kikoira,2669,-33.63167,146.65111
NSW,Kilaben Bay,2283,-33.02611,151.59278
NSW,Kilgin,2472,-29.04833,153.38444
NSW,Kilgra,2474,-28.55889,152.98389
NSW,Killabakh,2429,-31.73167,152.40111
NSW,Killara,2071,-33.765,151.15111
NSW,Killarney Heights,2087,-33.765,151.20111
NSW,Killarney Vale,2261,-33.365,151.45944
NSW,Killawarra,2429,-31.915,152.31778
NSW,Killcare,2257,-33.53167,151.36778
NSW,Killcare Heights,2257,-33.53167,151.36778
NSW,Killiekrankie,2449,-30.56639,152.56583
NSW,Killimicat,2720,-35.19833,148.21778
NSW,Killingworth,2278,-32.93167,151.55111
NSW,Killongbutta,2795,-33.18167,149.41778
NSW,Kimbriki,2429,-31.915,152.26778
NSW,Kinchela,2440,-30.98167,152.98444
NSW,Kincumber,2251,-33.465,151.39278
NSW,Kincumber South,2251,-33.48167,151.36778
NSW,Kindee,2446,-31.38167,152.43444
NSW,Kindervale,2622,-35.6425,149.54417
NSW,Kinghorne,2540,-34.98722,150.76833
NSW,Kings Creek,2446,-29.465,153.13444
NSW,Kings Forest,2487,-28.29722,153.54833
NSW,Kings Langley,2147,-33.74833,150.91778
NSW,Kings Park,2148,-33.73167,150.90111
NSW,Kings Plains,2360,-33.49833,149.31778
NSW,Kings Point,2539,-35.37167,150.44083
NSW,Kingscliff,2487,-28.26167,153.57694
NSW,Kingsford,2032,-33.92333,151.22611
NSW,Kingsgate,2370,-29.80056,152.07278
NSW,Kingsgrove,2208,-33.94833,151.10111
NSW,Kingstown,2358,-30.48972,151.12167
NSW,Kingswood,2747,-36.74306,149.82389
NSW,Kioloa,2539,-35.54333,150.37306
NSW,Kiora,2537,-35.93167,150.03444
NSW,Kippara,2441,-31.22333,152.52611
NSW,Kippaxs,2429,-31.64833,152.31778
NSW,Kippenduff,2469,-29.13167,152.86778
NSW,Kirkham,2570,-34.03167,150.70111
NSW,Kirrawee,2232,-34.03167,151.06778
NSW,Kirribilli,2061,-33.84833,151.21778
NSW,Kitchener,2325,-32.86722,151.37722
NSW,Kiwarrak,2430,-31.98167,152.51778
NSW,Klori,2346,-30.83167,150.76778
NSW,Knights Hill,2577,-34.615,150.70111
NSW,Knockrow,2479,-28.765,153.53444
NSW,Knorrit Flat,2424,-31.82333,152.08444
NSW,Kogarah,2217,-33.965,151.13444
NSW,Kogarah Bay,2217,-33.97333,151.12611
NSW,Kooba,2680,-34.43056,145.10417
NSW,Kookabookra,2370,-29.99833,152.01778
NSW,Koolewong,2256,-33.46583,151.31833
NSW,Koolkhan,2460,-29.615,152.93444
NSW,Koonawarra,2530,-34.505,150.80667
NSW,Koonorigan,2480,-28.665,153.25111
NSW,Koonyum Range,2482,-28.5275,153.40944
NSW,Kooragang,2304,-32.87611,151.76778
NSW,Koorainghat,2430,-32.015,152.47611
NSW,Kooringal,2650,-35.14833,147.36778
NSW,Kooroowi,2454,-30.48167,152.80111
NSW,Kootingal,2352,-31.05667,151.05111
NSW,Koraleigh,2735,-35.11778,143.4475
NSW,Korora,2450,-30.265,153.13444
NSW,Kosciuszko,2624,-36.44833,148.23444
NSW,Kotara,2289,-32.93167,151.68444
NSW,Kotara South,2289,-32.95111,151.69139
NSW,Krambach,2429,-32.04833,152.26778
NSW,Krawarree,2622,-35.815,149.63444
NSW,Kremnos,2460,-29.98167,152.96778
NSW,Kubura,2655,-35.315,147.08444
NSW,Kulnura,2250,-33.23167,151.21778
NSW,Kunama,2730,-35.565,148.08444
NSW,Kundabung,2441,-31.215,152.81778
NSW,Kundibakh,2429,-31.98167,152.25944
NSW,Kundle Kundle,2430,-31.84833,152.50111
NSW,Kungala,2460,-29.94833,153.01778
NSW,Kunghur,2484,-28.46611,153.23778
NSW,Kunghur Creek,2484,-28.49944,153.24028
NSW,Kurmond,2757,-33.54833,150.70111
NSW,Kurnell,2231,-34.015,151.20111
NSW,Kurrajong,2758,-33.565,150.66778
NSW,Kurrajong Heights,2758,-33.53167,150.63444
NSW,Kurrajong Hills,2758,-33.54833,150.65111
NSW,Kurri Kurri,2327,-32.81444,151.48056
NSW,Kyalite,2734,-34.88889,143.53306
NSW,Kyarran,2460,-29.58167,152.98444
NSW,Kybeyan,2631,-36.34833,149.41778
NSW,Kyeamba,2650,-35.44833,147.60111
NSW,Kyeemagh,2216,-33.94833,151.15944
NSW,Kyle Bay,2221,-33.98167,151.10111
NSW,Kynnumboon,2484,-28.30667,153.36778
NSW,Kyogle,2474,-28.62528,153.01167
NSW,Kywong,2700,-34.98167,146.73444
NSW,La Perouse,2036,-33.98167,151.23444
NSW,Lacmalac,2720,-35.315,148.31778
NSW,Lade Vale,2581,-34.84611,149.15194
NSW,Ladysmith,2652,-35.19833,147.50111
NSW,Laffing Waters,2795,-33.38167,149.61778
NSW,Laggan,2583,-34.34833,149.58444
NSW,Lagoon Grass,2480,-28.78861,153.31778
NSW,Laguna,2325,-32.99,151.13444
NSW,Lake Albert,2650,-35.165,147.38444
NSW,Lake Bathurst,2580,-35.015,149.65111
NSW,Lake Brewster,2675,-33.45083,146.00278
NSW,Lake Cathie,2445,-31.54833,152.85111
NSW,Lake Conjola,2539,-35.28417,150.46833
NSW,Lake Cowal,2671,-33.65667,147.36778
NSW,Lake George,2581,-35.10444,149.37194
NSW,Lake Haven,2263,-33.24,151.50111
NSW,Lake Heights,2502,-34.48333,150.86667
NSW,Lake Hiawatha,2462,-29.79833,153.25944
NSW,Lake Illawarra,2528,-34.54278,150.85944
NSW,Lake Innes,2446,-31.49833,152.85111
NSW,Lake Munmorah,2259,-33.18167,151.58444
NSW,Lake Tabourie,2539,-35.43889,150.40417
NSW,Lake Wyangan,2680,-34.24833,146.03444
NSW,Lakelands,2282,-34.50667,150.80111
NSW,Lakemba,2195,-33.92333,151.08444
NSW,Lakesland,2572,-34.165,150.53444
NSW,Lakewood,2443,-31.63167,152.75944
NSW,Lalor Park,2147,-33.765,150.92889
NSW,Lambs Valley,2370,-32.55667,151.45944
NSW,Lambton,2299,-32.89833,151.70111
NSW,Landervale,2663,-34.515,146.78444
NSW,Lane Cove,2066,-33.81556,151.16667
NSW,Lane Cove North,2066,-33.80639,151.16417
NSW,Lane Cove West,2066,-33.81194,151.15
NSW,Langley Vale,2426,-31.78167,152.56778
NSW,Lanitza,2460,-29.88167,153.00111
NSW,Lankeys Creek,2644,-35.815,147.65111
NSW,Lansdowne,2430,-33.89833,150.96778
NSW,Lansvale,2166,-33.89,150.95111
NSW,Lapstone,2773,-33.77333,150.63611
NSW,Larbert,2622,-35.29833,149.76778
NSW,Largs,2320,-32.70389,151.60111
NSW,Larnook,2480,-28.64833,153.11778
NSW,Laughtondale,2775,-33.40667,151.02611
NSW,Laurel Hill,2649,-35.59833,148.09278
NSW,Laurieton,2443,-31.64833,152.80111
NSW,Lavadia,2462,-29.75667,153.06778
NSW,Lavender Bay,2060,-33.83167,151.20111
NSW,Lavington,2641,-36.03167,146.93444
NSW,Lawrence,2460,-29.49833,153.10111
NSW,Lawson,2783,-33.71778,150.43222
NSW,Leconfield,2335,-32.65667,151.40111
NSW,Leeton,2705,-34.54833,146.40111
NSW,Leets Vale,2775,-33.43167,150.95111
NSW,Leichhardt,2040,-33.89,151.15111
NSW,Leigh,2453,-30.29833,152.75111
NSW,Leighwood,2580,-34.19833,149.62611
NSW,Lemington,2330,-32.50667,150.99278
NSW,Lemon Tree,2259,-33.14833,151.36778
NSW,Lemon Tree Passage,2319,-32.73167,152.03444
NSW,Lenaghan,2322,-32.84833,151.62889
NSW,Lennox Head,2478,-28.79833,153.58444
NSW,Leonay,2750,-33.765,150.65111
NSW,Leppington,2179,-33.965,150.80111
NSW,Lerida,2581,-34.87333,149.36778
NSW,Letchworth,2620,-35.35417,149.21278
NSW,Lethbridge Park,2770,-33.73167,150.79556
NSW,Leumeah,2560,-34.04833,150.83444
NSW,Leura,2780,-33.70889,150.33528
NSW,Levenstrath,2460,-29.815,152.93444
NSW,Lewinsbrook,2311,-32.44833,151.58444
NSW,Lewisham,2049,-33.89833,151.15111
NSW,Leycester,2480,-28.78167,153.20111
NSW,Liberty Grove,2138,-29.29611,150.71361
NSW,Lidcombe,2141,-33.85667,151.03444
NSW,Liddell,2333,-32.39833,151.01778
NSW,Lidsdale,2790,-33.39,150.08444
NSW,Lilli Pilli,2536,-34.065,151.11778
NSW,Lillian Rock,2480,-28.53472,153.15833
NSW,Lilydale,2460,-29.54833,152.66778
NSW,Lilyfield,2040,-33.87333,151.16778
NSW,Lilyvale,2508,-34.18139,151.01972
NSW,Limbri,2352,-31.04,151.15111
NSW,Limeburners Creek,2444,-32.57611,151.91639
NSW,Limekilns,2795,-32.67333,152.13444
NSW,Limerick,2583,-34.19833,149.46778
NSW,Limestone,2361,-29.2025,151.0225
NSW,Limpinwood,2484,-28.29972,153.19972
NSW,Linden,2778,-33.715,150.50528
NSW,Lindendale,2480,-28.83167,153.38444
NSW,Lindesay,2347,-30.34,150.29417
NSW,Lindesay Creek,2476,-28.34028,152.64861
NSW,Lindfield,2070,-33.765,151.16778
NSW,Lindifferon,2710,-35.41194,145.195
NSW,Linley Point,2066,-33.82722,151.15
NSW,Lionsville,2460,-29.19833,152.50111
NSW,Lisarow,2250,-33.38167,151.37611
NSW,Lismore,2480,-28.815,153.28444
NSW,Lismore Heights,2480,-28.815,153.31778
NSW,Lithgow,2790,-33.48167,150.15111
NSW,Little Back Creek,2474,-28.61306,153.045
NSW,Little Bay,2036,-33.98167,151.24278
NSW,Little Billabong,2644,-35.58167,147.53444
NSW,Little Forest,2538,-34.03167,150.97611
NSW,Little Hartley,2790,-33.565,150.21778
NSW,Little Jacks Creek,2339,-31.80333,150.53944
NSW,Little Jilliby,2259,-33.24,151.35944
NSW,Little Pelican,2281,-33.065,151.63444
NSW,Little Plain,2360,-29.715,150.93444
NSW,Little River,2720,-35.33778,148.31694
NSW,Little Wobby,2256,-33.54833,151.23444
NSW,Littleton,2790,-33.49417,150.13861
NSW,Liverpool,2170,-33.93167,150.91778
NSW,Llanarth,2795,-33.38167,149.55111
NSW,Llandilo,2747,-33.715,150.75111
NSW,Llangothlin,2365,-30.13167,151.68444
NSW,Lloyd,2650,-35.14833,147.33444
NSW,Loadstone,2474,-28.39056,152.99028
NSW,Lochiel,2549,-36.94833,149.81778
NSW,Lochinvar,2321,-32.69833,151.45111
NSW,Lockhart,2656,-35.215,146.71778
NSW,Locksley,2795,-33.515,149.76778
NSW,Loftus,2232,-34.04833,151.05111
NSW,Loftville,2480,-28.84,153.24
NSW,Logans Crossing,2439,-31.615,152.70111
NSW,Logie Brae,2713,-35.465,145.50111
NSW,Londonderry,2753,-33.64833,150.73444
NSW,Long Beach,2536,-35.69833,150.23444
NSW,Long Flat,2446,-31.43167,152.48444
NSW,Long Jetty,2261,-33.35667,151.48444
NSW,Long Plain,2629,-29.765,151.21778
NSW,Long Point,2564,-33.04889,149.23389
NSW,Longarm,2347,-30.48361,150.54806
NSW,Longreach,2540,-34.87139,150.52278
NSW,Longueville,2066,-33.82917,151.16861
NSW,Loomberah,2340,-31.23167,151.01778
NSW,Lords Hill,2632,-36.9625,149.16
NSW,Lorn,2320,-32.72611,151.55944
NSW,Lorne,2439,-31.64833,152.61778
NSW,Lostock,2311,-32.315,151.45111
NSW,Louisa Creek,2469,-29.02,152.61944
NSW,Louth Park,2320,-32.75667,151.55667
NSW,Lovedale,2325,-32.78167,151.38444
NSW,Lovett Bay,2105,-33.63167,151.26778
NSW,Lowanna,2450,-30.215,152.90111
NSW,Lower Acacia Creek,2476,-28.43167,152.23444
NSW,Lower Bago,2730,-35.565,147.96778
NSW,Lower Belford,2335,-32.60667,151.29278
NSW,Lower Bottle Creek,2469,-28.81944,152.60861
NSW,Lower Creek,2440,-30.73167,152.25111
NSW,Lower Duck Creek,2469,-28.72944,152.53417
NSW,Lower Dyraaba,2470,-28.80528,152.88694
NSW,Lower Macdonald,2775,-33.365,150.95111
NSW,Lower Mangrove,2250,-33.415,151.15944
NSW,Lower Pappinbarra,2446,-31.415,152.58444
NSW,Lower Peacock,2469,-28.77667,152.58472
NSW,Lower Portland,2756,-33.43167,150.88444
NSW,Lower Southgate,2460,-29.54833,153.07611
NSW,Lowesdale,2646,-35.83167,146.35111
NSW,Lowther,2790,-33.615,150.10111
NSW,Loxford,2326,-32.79833,151.48444
NSW,Luddenham,2745,-33.94833,150.75111
NSW,Lugarno,2210,-33.99,151.04556
NSW,Lurnea,2170,-33.915,150.93444
NSW,Luskintyre,2321,-32.665,151.41778
NSW,Lynchs Creek,2474,-28.45333,152.99444
NSW,Lyndhurst,2350,-30.35278,152.05861
NSW,Lynwood,2477,-28.87056,153.44278
NSW,Mabins Well,2716,-34.80667,145.56389
NSW,MacDonalds Creek,2339,-31.81,150.44333
NSW,Macksville,2447,-30.7175,152.91722
NSW,Maclean,2463,-29.45667,153.20111
NSW,MacMasters Beach,2251,-33.49,151.42611
NSW,Macquarie Fields,2564,-33.99,150.88444
NSW,Macquarie Hills,2285,-32.9525,151.64972
NSW,Macquarie Links,2565,-33.98167,150.87333
NSW,Macquarie Park,2113,-33.765,151.11778
NSW,Macquarie Pass,2577,-34.55917,150.64083
NSW,Maddens Plains,2508,-34.24833,150.96306
NSW,Maffra,2630,-36.53167,148.96778
NSW,Magenta,2261,-33.29833,151.54278
NSW,Maianbar,2230,-34.08167,151.13444
NSW,Maimuru,2594,-34.215,148.21778
NSW,Main Arm,2482,-28.49833,153.43444
NSW,Main Creek,2420,-32.31222,151.79722
NSW,Maison Dieu,2330,-32.53167,151.05944
NSW,Maitland,2320,-32.73167,151.55111
NSW,Maitland Vale,2320,-32.665,151.55111
NSW,Majors Creek,2622,-35.565,149.73444
NSW,Malabar,2036,-33.965,151.24278
NSW,Malabugilmah,2460,-29.165,152.61778
NSW,Maldon,2571,-34.19833,150.63444
NSW,Mallabula,2319,-32.73167,152.01778
NSW,Mallanganee,2469,-28.89833,152.71778
NSW,Mallowa,2400,-29.615,149.36778
NSW,Maloneys Beach,2536,-35.69889,150.25361
NSW,Malua Bay,2536,-35.78167,150.23444
NSW,Manar,2622,-35.29833,149.68444
NSW,Manchester Square,2577,-34.615,150.40111
NSW,Mandalong,2264,-33.13167,151.42611
NSW,Mandemar,2575,-34.415,150.28444
NSW,Mandurama,2792,-33.64333,148.99111
NSW,Manera Heights,2830,-32.23167,148.61778
NSW,Mangerton,2500,-34.43278,150.87056
NSW,Mangoola,2328,-32.33167,150.71778
NSW,Mangoplah,2652,-35.38167,147.25111
NSW,Mangrove Creek,2250,-33.34,151.14278
NSW,Mangrove Mountain,2250,-33.29833,151.19278
NSW,Manildra,2865,-33.18167,148.68444
NSW,Manilla,2346,-30.74833,150.71778
NSW,Manly,2095,-33.79833,151.28444
NSW,Manly Vale,2093,-33.78167,151.26778
NSW,Mannering Park,2259,-33.14833,151.53444
NSW,Manning Point,2430,-31.915,152.66778
NSW,Mannus,2653,-35.79833,147.93444
NSW,Manobalai,2333,-32.19833,150.68444
NSW,Manton,2582,-34.8475,149.02083
NSW,Manyana,2539,-35.25444,150.51722
NSW,Maragle,2653,-35.915,148.10111
NSW,Maraylya,2765,-33.59833,150.91778
NSW,Marayong,2148,-33.74833,150.90944
NSW,March,2800,-33.20278,149.09139
NSW,Mardi,2259,-33.29,151.40944
NSW,Marengo,2453,-30.15194,152.40944
NSW,Mares Run,2422,-31.64833,151.80944
NSW,Marinna,2663,-34.84833,147.65111
NSW,Marks Point,2280,-33.05944,151.65111
NSW,Markwell,2423,-32.30417,152.17472
NSW,Marlee,2429,-31.78167,152.31778
NSW,Marlo Merrican,2446,-31.19,152.68444
NSW,Marlow,2775,-33.46833,151.16556
NSW,Marlowe,2622,-35.29833,149.88444
NSW,Marmong Point,2284,-32.98167,151.61778
NSW,Marom Creek,2480,-28.89833,153.36778
NSW,Maroota,2756,-33.45667,150.99278
NSW,Maroubra,2035,-33.94833,151.24278
NSW,Marrangaroo,2790,-33.44,150.11778
NSW,Marrar,2652,-34.83167,147.33444
NSW,Marrickville,2204,-33.91222,151.15944
NSW,Marsden Park,2765,-33.69833,150.83444
NSW,Marsfield,2122,-33.765,151.10111
NSW,Marshall Mount,2530,-34.54417,150.73722
NSW,Marshdale,2420,-32.42556,151.79778
NSW,Martindale,2328,-32.465,150.66778
NSW,Martins Creek,2420,-32.55222,151.645
NSW,Martinsville,2265,-33.05667,151.40944
NSW,Marulan,2579,-34.715,150.00111
NSW,Marulan South,2579,-34.765,150.03444
NSW,Marx Hill,2454,-30.465,152.91778
NSW,Maryland,2287,-32.865,151.66778
NSW,Marys Mount,2380,-31.00111,149.99833
NSW,Maryville,2293,-32.915,151.75111
NSW,Mascot,2020,-33.93167,151.19278
NSW,Matcham,2250,-33.415,151.42611
NSW,Matheson,2370,-29.73167,151.56778
NSW,Mathoura,2710,-35.815,144.90111
NSW,Matong,2652,-34.765,146.91778
NSW,Matraville,2036,-33.95667,151.23444
NSW,Maude,2711,-34.465,144.30111
NSW,Maudville,2422,-32.03167,151.73444
NSW,Maules Creek,2382,-30.49833,150.13444
NSW,Maxwell,2650,-35.29,147.29278
NSW,Maybole,2365,-29.89833,151.58444
NSW,Mayers Flat,2423,-32.38778,152.33167
NSW,Mayfield,2787,-32.89833,151.73444
NSW,Mayfield East,2304,-32.89833,151.74972
NSW,Mayfield North,2304,-32.89,151.74278
NSW,Mayfield West,2304,-32.89,151.72611
NSW,Maynards Plains,2453,-30.39833,152.70111
NSW,Mayrung,2710,-35.465,145.28444
NSW,Mays Hill,2145,-33.815,150.99278
NSW,Mayvale,2347,-30.41222,150.415
NSW,Mcalister,2580,-34.44833,149.56778
NSW,McCullys Gap,2333,-32.215,150.98444
NSW,Mcdougalls Hill,2330,-32.54833,151.14278
NSW,McGraths Hill,2756,-33.615,150.83444
NSW,Mckees Hill,2480,-28.88167,153.20111
NSW,McKellars Park,2790,-33.45806,150.165
NSW,Mcleans Ridges,2480,-28.79833,153.38444
NSW,McLeods Shoot,2479,-28.64833,153.53444
NSW,McMahons Point,2060,-33.84833,151.20111
NSW,Meadow Flat,2795,-33.415,149.91778
NSW,Meadowbank,2114,-33.815,151.08444
NSW,Mebbin,2484,-28.44639,153.15917
NSW,Medlow Bath,2780,-33.67917,150.29167
NSW,Medowie,2318,-32.73167,151.85111
NSW,Medway,2577,-32.13167,149.16778
NSW,Meerschaum Vale,2477,-28.915,153.43444
NSW,Megalong,2785,-33.715,150.23444
NSW,Megan,2453,-30.28167,152.76778
NSW,Melbergen,2669,-33.69833,146.03444
NSW,Meldrum Downs,2453,-30.365,152.50111
NSW,Melinga,2430,-31.815,152.51778
NSW,Mellong,2756,-33.19833,150.68444
NSW,Mellool,2734,-35.39833,143.81778
NSW,Melrose Park,2114,-33.815,151.06778
NSW,Melville,2320,-32.68167,151.50111
NSW,Memagong,2594,-34.25667,148.04278
NSW,Menai,2234,-34.015,151.01778
NSW,Menangle,2568,-34.12333,150.74278
NSW,Menangle Park,2563,-34.10667,150.75111
NSW,Menindee,2879,-32.365,142.40111
NSW,Merah North,2388,-30.18167,149.30111
NSW,Merewether,2291,-32.94833,151.75111
NSW,Merewether Heights,2291,-32.94833,151.73444
NSW,Merimbula,2548,-36.89833,149.90111
NSW,Meringo,2537,-35.98167,150.15111
NSW,Mernot,2422,-31.71556,151.57056
NSW,Meroo Meadow,2540,-34.815,150.61778
NSW,Merriangaah,2632,-36.85556,149.01556
NSW,Merricumbene,2622,-35.73333,149.89583
NSW,Merrill,2581,-34.68167,149.26333
NSW,Merriwa,2329,-32.13167,150.35111
NSW,Merriwagga,2652,-33.815,145.61778
NSW,Merrylands,2160,-33.84,150.98444
NSW,Merrylands West,2160,-33.84,150.96778
NSW,Merton Vale,2646,-35.93167,146.19278
NSW,Merungle Hill,2705,-34.59833,146.43444
NSW,Meryla,2577,-34.69833,150.38444
